x, ,y, ,z, ,F, ,T
363611.4474674134,5107971.422536386,180.93166461518354,1110.5,directionstraight(mandatory
363611.3832486724,5107971.417455339,181.44694328461543,1110.0,genericwarningtype0(warning
363612.2948448011,5108347.565682469,183.80469906056615,1298.0,directionright(mandatory
363612.4510362329,5108348.8524272265,185.0452143230814,1300.0,roundabout(mandatory
363612.0411231893,5108347.494644618,183.9502143230814,1300.0,trafficpriority(indication
363612.779418512,5108123.392540482,183.59758772059737,1182.3,giveway(warning
363612.62712727854,5107784.35346081,180.6124621026441,1015.0,nobike(mandatory
363613.9307612499,5107784.036707221,180.4462826768068,1009.0,giveway(warning
363614.47976483393,5107943.96308529,181.225768792293,1097.0,zebracrossing(indication
363617.0953731893,5108344.820769617,186.19521432308144,1300.0,giveway(warning
363617.1057116509,5108344.826938849,185.70568355385063,1299.5,roundabout(mandatory
363619.5936509928,5107920.451116608,181.6798133956336,1086.0,pedalcycles(mandatory
363623.75574623095,5107875.518188036,180.91813482420497,1063.0,zebracrossing(indication
363636.7114454604,5107786.0172335375,180.8515984662804,1024.0,speedlimit30(mandatory
363636.7051676826,5107785.995122425,180.388154021836,1024.0,turn(indication
363637.981789856,5108363.814144618,185.9532143230814,1315.0,speedlimit30(mandatory
